"id","date","tests","confirmed","recovered","deaths","hosp","vent","icu","population","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","stringency_index","iso_alpha_3","iso_alpha_2","iso_numeric","currency","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","key_apple_mobility","key_google_mobility"
"RWA",2020-05-21,54400,320,217,0,0,0,0,12301939,3,2,2,3,1,1,1,4,2,3,2,75,"RWA","RW",646,,"1","Rwanda",,,-1.9403,29.8739,,"RW"
"RWA",2020-05-22,55968,321,222,0,0,0,0,12301939,3,2,2,3,1,1,1,4,2,3,2,75,"RWA","RW",646,,"1","Rwanda",,,-1.9403,29.8739,,"RW"
"RWA",2020-05-23,57077,325,227,0,0,0,0,12301939,3,2,2,3,1,1,1,4,2,3,2,75,"RWA","RW",646,,"1","Rwanda",,,-1.9403,29.8739,,"RW"
"RWA",2020-05-24,58477,327,237,0,0,0,0,12301939,3,2,2,3,1,1,1,4,2,3,2,75,"RWA","RW",646,,"1","Rwanda",,,-1.9403,29.8739,,"RW"
"RWA",2020-05-25,58477,336,238,0,0,0,0,12301939,3,2,2,3,1,1,1,4,2,3,2,75,"RWA","RW",646,,"1","Rwanda",,,-1.9403,29.8739,,"RW"
"RWA",2020-05-26,58477,336,238,0,0,0,0,12301939,3,2,2,3,1,1,1,4,2,3,2,75,"RWA","RW",646,,"1","Rwanda",,,-1.9403,29.8739,,"RW"
"SAU",2020-01-22,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-23,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-24,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-25,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-26,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-27,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-28,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-29,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,0,0,0,0,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-30,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,0,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-01-31,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,0,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-01,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-02,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-03,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-04,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-05,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-06,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-07,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-08,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-09,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-10,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-11,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-12,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-13,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-14,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-15,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-16,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-17,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-18,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-19,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-20,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-21,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-22,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-23,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-24,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-25,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-26,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-27,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-28,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-02-29,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-01,0,0,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-02,0,1,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-03,0,1,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-04,0,1,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,0,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-05,0,5,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,2,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-06,0,5,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,2,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-07,0,5,0,0,0,0,0,33699947,0,0,0,0,0,0,0,0,2,2,2,11.11,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-08,0,11,0,0,0,0,0,33699947,0,0,0,0,0,0,2,0,2,2,2,19.44,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-09,0,15,0,0,0,0,0,33699947,3,0,0,0,0,0,2,0,2,2,2,30.56,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-10,0,20,1,0,0,0,0,33699947,3,0,0,0,0,0,2,0,2,2,2,30.56,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-11,0,21,1,0,0,0,0,33699947,3,0,0,0,0,0,2,0,2,2,2,30.56,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-12,0,45,1,0,0,0,0,33699947,3,0,0,0,0,0,2,0,2,2,2,30.56,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-13,0,86,1,0,0,0,0,33699947,3,0,2,0,0,0,2,0,2,2,2,41.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-14,0,103,1,0,0,0,0,33699947,3,0,2,0,0,0,2,0,2,2,2,41.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-15,0,103,1,0,0,0,0,33699947,3,0,2,0,0,0,2,4,2,2,2,52.78,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-16,0,118,2,0,0,0,0,33699947,3,2,2,3,0,0,2,4,2,2,2,68.52,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-17,0,171,6,0,0,0,0,33699947,3,2,2,3,0,0,2,4,2,2,2,68.52,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-18,0,171,6,0,0,0,0,33699947,3,2,2,3,0,0,2,4,2,2,2,68.52,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-19,0,274,6,0,0,0,0,33699947,3,2,2,3,0,0,2,4,2,2,2,68.52,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-20,0,344,8,0,0,0,0,33699947,3,2,2,3,0,0,2,4,2,2,2,68.52,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-21,0,392,16,0,0,0,0,33699947,3,2,2,3,2,0,2,4,2,2,2,79.63,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-22,0,511,16,0,0,0,0,33699947,3,2,2,3,2,0,2,4,2,2,2,79.63,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-23,0,562,16,0,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,87.04,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-24,0,767,28,1,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,87.04,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-25,0,900,29,2,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-26,0,1012,33,3,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-27,0,1104,35,3,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-28,0,1203,37,4,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-29,0,1299,66,8,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-30,0,1453,115,8,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-03-31,0,1563,165,10,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-01,0,1720,264,16,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-02,0,1885,328,21,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-03,0,2039,351,25,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-04,0,2179,420,29,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-05,0,2402,488,34,0,0,0,33699947,3,2,2,3,2,2,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-06,0,2605,551,38,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-07,0,2795,615,41,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-08,0,2932,631,41,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-09,0,3287,666,44,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-10,0,3651,685,47,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-11,0,4033,720,52,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-12,0,4462,761,59,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-13,0,4934,805,65,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-14,0,5369,889,73,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-15,0,5862,931,79,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-16,0,6380,990,83,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-17,0,7142,1049,87,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-18,0,8274,1329,92,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-19,0,9362,1398,97,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-20,0,10484,1490,103,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-21,0,11631,1640,109,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-22,0,12772,1812,114,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-23,0,13930,1925,121,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-24,0,15102,2049,127,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-25,0,16299,2215,136,0,0,0,33699947,3,2,2,3,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-26,0,17522,2357,139,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,94.44,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-27,0,18811,2531,144,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,94.44,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-28,0,20077,2784,152,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,94.44,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-29,0,21402,2953,157,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,94.44,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-04-30,0,22753,3163,162,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-01,0,24097,3555,169,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-02,0,25459,3765,176,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-03,0,27011,4134,184,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-04,0,28656,4476,191,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-05,0,30251,5431,200,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-06,389659,31938,6783,209,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-07,405685,33731,7798,219,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-08,418722,35432,9120,229,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-09,433500,37136,10144,239,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-10,449644,39048,11457,246,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-11,467369,41014,12737,255,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-12,482374,42925,15257,264,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-13,496948,44830,17622,273,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-14,513587,46869,19051,283,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-15,530265,49176,21869,292,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-16,548023,52016,23666,302,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-17,586405,54752,25722,312,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-18,601954,57345,28748,320,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-19,618084,59854,31634,329,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-20,651158,62545,33478,339,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-21,651158,65077,36040,351,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-22,667057,67719,39003,364,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,89.81,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-23,684615,70161,41236,379,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-24,703534,72560,43520,390,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-25,722079,74795,45668,399,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SAU",2020-05-26,722079,74795,45668,399,0,0,0,33699947,3,2,2,4,2,3,2,4,2,2,2,91.67,"SAU","SA",682,,"1","Saudi Arabia",,,24,45,"Saudi Arabia","SA"
"SDN",2020-01-22,0,0,0,0,0,0,0,41801533,0,0,0,0,0,0,0,0,0,0,0,0,"SDN","SD",736,,"1","Sudan",,,12.8628,30.2176,,"SD"
"SDN",2020-01-23,0,0,0,0,0,0,0,41801533,0,0,0,0,0,0,0,0,0,0,0,0,"SDN","SD",736,,"1","Sudan",,,12.8628,30.2176,,"SD"
"SDN",2020-01-24,0,0,0,0,0,0,0,41801533,0,0,0,0,0,0,0,0,0,0,0,0,"SDN","SD",736,,"1","Sudan",,,12.8628,30.2176,,"SD"
"SDN",2020-01-25,0,0,0,0,0,0,0,41801533,0,0,0,0,0,0,0,0,0,0,0,0,"SDN","SD",736,,"1","Sudan",,,12.8628,30.2176,,"SD"
"SDN",2020-01-26,0,0,0,0,0,0,0,41801533,0,0,0,0,0,0,0,0,0,0,0,0,"SDN","SD",736,,"1","Sudan",,,12.8628,30.2176,,"SD"
"SDN",2020-01-27,0,0,0,0,0,0,0,41801533,0,0,0,0,0,0,0,0,0,0,0,0,"SDN","SD",736,,"1","Sudan",,,12.8628,30.2176,,"SD"
"SDN",2020-01-28,0,0,0,0,0,0,0,41801533,0,0,0,0,0,0,0,0,1,0,0,5.56,"SDN","SD",736,,"1","Sudan",,,12.8628,30.2176,,"SD"
